2.632117271423339844e-01,1.960284709930419922e-01
3.104505538940429132e-01,2.388448715209960938e-01
3.494632244110106867e-01,2.845830917358397882e-01
3.982930183410643976e-01,3.263010978698729914e-01
4.325077533721923828e-01,3.692851066589354914e-01
4.995317459106444757e-01,4.369943141937255859e-01
5.515618324279785156e-01,4.673454761505126953e-01
6.080093383789062500e-01,5.043134689331054688e-01
6.438176631927490234e-01,5.260035991668701172e-01
6.923761367797851562e-01,5.580008029937744141e-01
7.359609603881835938e-01,6.030883789062500000e-01
7.830562591552734375e-01,6.515054702758789062e-01
8.262226581573486328e-01,6.752896308898925781e-01
8.580229282379150391e-01,6.990463733673095703e-01
9.008712768554687500e-01,7.564387321472167969e-01
9.454674720764160156e-01,8.114473819732666016e-01
9.862961769104003906e-01,8.568131923675537109e-01
1.019696712493896484e+00,9.088561534881591797e-01
1.051564693450927512e+00,9.484698772430419922e-01
1.097672224044799805e+00,1.001930475234985352e+00
1.135120868682861106e+00,1.050420999526977539e+00
1.188338518142700195e+00,1.098596811294555664e+00
1.244170904159545898e+00,1.154469251632690430e+00
1.294448852539062500e+00,1.215270280838012695e+00
1.341490507125854492e+00,1.273380756378173828e+00
1.386123418807983398e+00,1.329254627227783203e+00
1.435099601745605691e+00,1.375814199447631836e+00
1.481076478958130105e+00,1.417829751968383789e+00
1.524597883224487305e+00,1.468188285827636719e+00
1.569061756134033203e+00,1.506139516830444336e+00
1.615552663803100586e+00,1.556298971176147683e+00
1.657515287399291992e+00,1.612463951110839844e+00
1.700177907943725586e+00,1.663057327270507812e+00
1.733797788619995117e+00,1.714783906936645508e+00
1.776871681213378906e+00,1.751655101776123047e+00
1.816277980804443581e+00,1.795522451400756836e+00
1.849921226501464844e+00,1.821358919143676758e+00
1.902385950088500977e+00,1.876186847686768022e+00
1.937887907028198464e+00,1.925809144973754883e+00
1.988587856292724831e+00,1.966277837753295898e+00
2.036047697067260742e+00,2.014141082763671875e+00
2.077915906906127930e+00,2.057191371917724609e+00
2.127693891525268999e+00,2.097920417785644531e+00
2.167568206787109375e+00,2.147373914718627930e+00
2.213061094284057617e+00,2.260606765747070312e+00
2.257288455963134766e+00,2.294014215469360352e+00
2.299913167953491211e+00,2.318792343139648438e+00
2.351255893707275391e+00,2.344169378280640093e+00
2.386079072952270508e+00,2.395173549652100053e+00
2.446155786514282227e+00,2.436270952224731445e+00
2.491291999816894531e+00,2.488664388656616211e+00
